name,Unnamed: 0,date,dec,dist,mabs,mapp,ra,subtype,type,commentary,importance,teff_val,mass
FENGYUN1CDEB,233,1999-01-01,-47.224262945131734,2.3498267152278286e-19,,,68.47325852125078,debris,satellite, ,0,,
FENGYUN1CDEB,234,1999-01-01,46.49507308343835,2.326951216343799e-19,,,269.52342024679365,debris,satellite, ,0,,
FENGYUN1CDEB,235,1999-01-01,-1.9196485106562453,2.3709570676730834e-19,,,57.11072437753887,debris,satellite, ,0,,
FENGYUN1CDEB,236,1999-01-01,80.3799665319447,2.327994395752703e-19,,,236.04727960302048,debris,satellite, ,0,,
FENGYUN1CDEB,237,1999-01-01,78.2262540221097,2.3448237609537653e-19,,,255.15685524306858,debris,satellite, ,0,,
FENGYUN1CDEB,238,1999-01-01,-54.57322320345968,2.253388280974884e-19,,,55.10043585822518,debris,satellite, ,0,,
FENGYUN1CDEB,239,1999-01-01,-48.01631163644482,2.345315116024045e-19,,,38.62925158878161,debris,satellite, ,0,,
FENGYUN1CDEB,240,1999-01-01,-13.440674765906387,2.3625557687875547e-19,,,185.62453937513112,debris,satellite, ,0,,
FENGYUN1CDEB,241,1999-01-01,45.310319971404155,2.3524100959274946e-19,,,63.336120232073746,debris,satellite, ,0,,
FENGYUN1CDEB,242,1999-01-01,-77.20662057380446,2.3589445424246237e-19,,,32.48266265991401,debris,satellite, ,0,,
FENGYUN1CDEB,243,1999-01-01,-18.8957342480105,2.34973128930672e-19,,,56.55391260838358,debris,satellite, ,0,,
FENGYUN1CDEB,244,1999-01-01,-75.50121696124855,2.3663180353399586e-19,,,334.5867417621966,debris,satellite, ,0,,
FENGYUN1CDEB,245,1999-01-01,76.56334677286416,2.2544095305176727e-19,,,74.64682337041458,debris,satellite, ,0,,
FENGYUN1CDEB,246,1999-01-01,59.560140167513744,2.316979119433505e-19,,,194.4512897096544,debris,satellite, ,0,,
FENGYUN1CDEB,247,1999-01-01,71.76044292013009,2.2721938443391083e-19,,,139.7344659110284,debris,satellite, ,0,,
FENGYUN1CDEB,248,1999-01-01,79.37504217026311,2.35869057707688e-19,,,109.87030239660065,debris,satellite, ,0,,
FENGYUN1CDEB,249,1999-01-01,-66.71355115582803,2.337731352305873e-19,,,50.10466428237554,debris,satellite, ,0,,
FENGYUN1CDEB,250,1999-01-01,14.264915687398247,2.3452944197011803e-19,,,282.1008089906124,debris,satellite, ,0,,
FENGYUN1CDEB,251,1999-01-01,-75.17246385895787,2.3444186585807716e-19,,,196.8812612600855,debris,satellite, ,0,,
FENGYUN1CDEB,252,1999-01-01,-33.11786873564722,2.327454281100953e-19,,,37.88256973409949,debris,satellite, ,0,,
FENGYUN1CDEB,253,1999-01-01,3.4183816919445884,2.355452981424868e-19,,,82.81077600026009,debris,satellite, ,0,,
FENGYUN1CDEB,254,1999-01-01,-29.746752202930328,2.374167685147985e-19,,,35.185501553423435,debris,satellite, ,0,,
FENGYUN1CDEB,255,1999-01-01,33.30205727116298,2.382249415755337e-19,,,210.3737849997593,debris,satellite, ,0,,
FENGYUN1CDEB,256,1999-01-01,36.05295033735112,2.340207795693505e-19,,,268.8936915397597,debris,satellite, ,0,,
FENGYUN1CDEB,257,1999-01-01,26.86415194159036,2.355449698800118e-19,,,220.6813902804069,debris,satellite, ,0,,
FENGYUN1CDEB,258,1999-01-01,-69.57665287609925,2.3791087646135677e-19,,,347.9743912724247,debris,satellite, ,0,,
FENGYUN1CDEB,259,1999-01-01,-8.725673331263566,2.344390461479001e-19,,,294.0625427900143,debris,satellite, ,0,,
FENGYUN1CDEB,260,1999-01-01,62.59628423045004,2.3437223270654795e-19,,,329.52721935221285,debris,satellite, ,0,,
FENGYUN1CDEB,261,1999-01-01,-70.45765666894577,2.3326794709180327e-19,,,289.05491985107653,debris,satellite, ,0,,
FENGYUN1CDEB,262,1999-01-01,-30.549729576439,2.303193292153022e-19,,,319.46282716817836,debris,satellite, ,0,,
FENGYUN1CDEB,263,1999-01-01,-71.39826083880472,2.330477206478921e-19,,,259.8982872537261,debris,satellite, ,0,,
FENGYUN1CDEB,264,1999-01-01,17.528105005240008,2.4296985349568297e-19,,,30.89395038564492,debris,satellite, ,0,,
FENGYUN1CDEB,265,1999-01-01,47.82906789121654,2.350140528481623e-19,,,226.71226305976933,debris,satellite, ,0,,
FENGYUN1CDEB,266,1999-01-01,64.71409149184599,2.342603264828797e-19,,,215.44132192155845,debris,satellite, ,0,,
FENGYUN1CDEB,267,1999-01-01,67.05345337842698,2.3243901928327433e-19,,,283.3950726530635,debris,satellite, ,0,,
FENGYUN1CDEB,268,1999-01-01,-72.97092256013909,2.334649760067034e-19,,,182.78939513802442,debris,satellite, ,0,,
FENGYUN1CDEB,269,1999-01-01,-65.60353889610872,2.316701084579212e-19,,,238.57647641172338,debris,satellite, ,0,,
FENGYUN1CDEB,270,1999-01-01,16.340372653657234,2.315504499134425e-19,,,104.65260450533714,debris,satellite, ,0,,
FENGYUN1CDEB,271,1999-01-01,-79.01430610171104,2.3352742611372647e-19,,,273.5951351077248,debris,satellite, ,0,,
FENGYUN1CDEB,272,1999-01-01,-74.19291855015838,2.3441847165286274e-19,,,16.30899170401175,debris,satellite, ,0,,
FENGYUN1CDEB,273,1999-01-01,26.63920205116839,2.3165192579371825e-19,,,296.064339648249,debris,satellite, ,0,,
FENGYUN1CDEB,274,1999-01-01,46.86811889936453,2.2694067222734125e-19,,,80.0846946024747,debris,satellite, ,0,,
FENGYUN1CDEB,275,1999-01-01,-81.09293947170777,2.396571143094639e-19,,,45.67546486037664,debris,satellite, ,0,,
FENGYUN1CDEB,276,1999-01-01,-17.568949706912566,2.342464203678101e-19,,,80.72162065838877,debris,satellite, ,0,,
FENGYUN1CDEB,277,1999-01-01,72.10354745944684,2.3470306137577315e-19,,,90.62667439297957,debris,satellite, ,0,,
FENGYUN1CDEB,278,1999-01-01,-8.346573542530411,2.318407981630364e-19,,,261.66485866455616,debris,satellite, ,0,,
FENGYUN1CDEB,279,1999-01-01,-6.771724062888997,2.3712620806281356e-19,,,238.3779615653313,debris,satellite, ,0,,
FENGYUN1CDEB,280,1999-01-01,70.81914574531869,2.293328985350624e-19,,,79.51618057688648,debris,satellite, ,0,,
FENGYUN1CDEB,281,1999-01-01,46.341281291464156,2.2420365780172717e-19,,,248.58087382488296,debris,satellite, ,0,,
FENGYUN1CDEB,282,1999-01-01,-27.05266716962573,2.3415345993904794e-19,,,242.17639428468308,debris,satellite, ,0,,
FENGYUN1CDEB,283,1999-01-01,61.87370701215056,2.3464190351704035e-19,,,252.97802654433445,debris,satellite, ,0,,
FENGYUN1CDEB,284,1999-01-01,71.95404046987605,2.313229446549898e-19,,,94.6714727845319,debris,satellite, ,0,,
FENGYUN1CDEB,285,1999-01-01,64.54756354819165,2.326715715670075e-19,,,210.51469169034473,debris,satellite, ,0,,
FENGYUN1CDEB,286,1999-01-01,-25.97171890378705,2.276482554897337e-19,,,228.5578518370499,debris,satellite, ,0,,
FENGYUN1CDEB,287,1999-01-01,-12.017457685471122,2.313950884974581e-19,,,314.87942990918225,debris,satellite, ,0,,
FENGYUN1CDEB,288,1999-01-01,1.4384774632256352,2.349988153597029e-19,,,18.766044933438426,debris,satellite, ,0,,
FENGYUN1CDEB,289,1999-01-01,-19.82792493490502,2.217106934395307e-19,,,183.4939550684771,debris,satellite, ,0,,
FENGYUN1CDEB,290,1999-01-01,1.5239526656005422,2.25937968309525e-19,,,178.20478468391963,debris,satellite, ,0,,
FENGYUN1CDEB,291,1999-01-01,-62.10813096958718,2.363296607523862e-19,,,182.9815269617265,debris,satellite, ,0,,
FENGYUN1CDEB,292,1999-01-01,-32.539887124674856,2.28418263627314e-19,,,197.73424801596275,debris,satellite, ,0,,
FENGYUN1CDEB,293,1999-01-01,73.94271357982622,2.326209757843388e-19,,,279.06901079438967,debris,satellite, ,0,,
FENGYUN1CDEB,294,1999-01-01,6.010747080448795,2.292747604045761e-19,,,340.027142290877,debris,satellite, ,0,,
FENGYUN1CDEB,295,1999-01-01,-63.172114436610535,2.3519672461076474e-19,,,42.29585924746026,debris,satellite, ,0,,
FENGYUN1CDEB,296,1999-01-01,-80.60445160864096,2.356553349619757e-19,,,329.81829925393987,debris,satellite, ,0,,
FENGYUN1CDEB,297,1999-01-01,-47.56349241617553,2.3642869434944443e-19,,,38.16444536346386,debris,satellite, ,0,,
FENGYUN1CDEB,298,1999-01-01,28.893486142939967,2.315602524219144e-19,,,68.42169618152695,debris,satellite, ,0,,
FENGYUN1CDEB,299,1999-01-01,4.936417411844551,2.358264436225018e-19,,,278.2504278487278,debris,satellite, ,0,,
FENGYUN1CDEB,300,1999-01-01,31.052428755076928,2.3896864938677307e-19,,,250.99691824637088,debris,satellite, ,0,,
FENGYUN1CDEB,301,1999-01-01,-63.177347793132036,2.3923676577269637e-19,,,319.1486307471139,debris,satellite, ,0,,
FENGYUN1CDEB,302,1999-01-01,63.52361163195382,2.3903718501932884e-19,,,128.42112105549637,debris,satellite, ,0,,
FENGYUN1CDEB,303,1999-01-01,-10.033086296815966,2.368399060283206e-19,,,3.4627537895657268,debris,satellite, ,0,,
FENGYUN1CDEB,304,1999-01-01,-80.75821486573284,2.4135753343689076e-19,,,199.74541193267845,debris,satellite, ,0,,
FENGYUN1CDEB,305,1999-01-01,31.52812233003037,2.318632229587894e-19,,,62.5655840569569,debris,satellite, ,0,,
FENGYUN1CDEB,306,1999-01-01,-51.6913218178224,2.3896214596700568e-19,,,334.9174584777785,debris,satellite, ,0,,
FENGYUN1CDEB,307,1999-01-01,-79.79587085399059,2.4025628379633967e-19,,,168.13106537942474,debris,satellite, ,0,,
FENGYUN1CDEB,308,1999-01-01,68.9459645166218,2.435207854522359e-19,,,234.0821501750975,debris,satellite, ,0,,
FENGYUN1CDEB,309,1999-01-01,-17.395899805919466,2.458724510030292e-19,,,5.085149249445246,debris,satellite, ,0,,
FENGYUN1CDEB,310,1999-01-01,-32.60227285746595,2.403432191647326e-19,,,295.3750728732747,debris,satellite, ,0,,
FENGYUN1CDEB,311,1999-01-01,-25.927661053304693,2.2565935903874786e-19,,,9.956293697171589,debris,satellite, ,0,,
FENGYUN1CDEB,312,1999-01-01,4.815993338251979,2.247189396809793e-19,,,249.00836541220298,debris,satellite, ,0,,
FENGYUN1CDEB,313,1999-01-01,-35.715295378125305,2.3486652796872547e-19,,,262.98153834725963,debris,satellite, ,0,,
FENGYUN1CDEB,314,1999-01-01,-62.27999738301432,2.323120178998746e-19,,,172.47993345485912,debris,satellite, ,0,,
FENGYUN1CDEB,315,1999-01-01,-9.30254231419156,2.303510140961793e-19,,,64.48004852880156,debris,satellite, ,0,,
FENGYUN1CDEB,316,1999-01-01,43.026036373962924,2.3078574781802083e-19,,,8.409645597237738,debris,satellite, ,0,,
FENGYUN1CDEB,317,1999-01-01,8.978764581818783,2.2649551992171914e-19,,,242.5311283746236,debris,satellite, ,0,,
FENGYUN1CDEB,318,1999-01-01,77.20456266186763,2.38033885258773e-19,,,187.3477770109108,debris,satellite, ,0,,
FENGYUN1CDEB,319,1999-01-01,-42.00324202575421,2.378011436119282e-19,,,251.0629409643087,debris,satellite, ,0,,
FENGYUN1CDEB,320,1999-01-01,-30.561322132179605,2.347880159595102e-19,,,103.66293528502469,debris,satellite, ,0,,
FENGYUN1CDEB,321,1999-01-01,54.736186940760476,2.3497969067114626e-19,,,193.79749630170602,debris,satellite, ,0,,
FENGYUN1CDEB,322,1999-01-01,56.185895081496156,2.3230765173048104e-19,,,71.52412819689756,debris,satellite, ,0,,
FENGYUN1CDEB,323,1999-01-01,-43.30378916365137,2.3378921492701267e-19,,,271.95153980650224,debris,satellite, ,0,,
FENGYUN1CDEB,324,1999-01-01,22.86424256231821,2.3134386222466696e-19,,,57.719917130492185,debris,satellite, ,0,,
FENGYUN1CDEB,325,1999-01-01,23.261519064272232,2.361141891830767e-19,,,275.42724374793966,debris,satellite, ,0,,
FENGYUN1CDEB,326,1999-01-01,42.81841909622583,2.330032360694031e-19,,,271.9773944476769,debris,satellite, ,0,,
FENGYUN1CDEB,327,1999-01-01,51.1131302515081,2.354240925134692e-19,,,133.17017392917677,debris,satellite, ,0,,
FENGYUN1CDEB,328,1999-01-01,-35.14038638093193,2.3162637455718173e-19,,,258.20208635201044,debris,satellite, ,0,,
FENGYUN1CDEB,329,1999-01-01,12.017803699097,2.370027521924807e-19,,,218.13672141453682,debris,satellite, ,0,,
FENGYUN1CDEB,330,1999-01-01,81.03081679930187,2.2735751849647638e-19,,,219.4939663650549,debris,satellite, ,0,,
FENGYUN1CDEB,331,1999-01-01,36.2175522946676,2.3392753568148387e-19,,,120.05418936673703,debris,satellite, ,0,,
FENGYUN1CDEB,332,1999-01-01,-48.03745626398831,2.3431900302755147e-19,,,126.89271774818174,debris,satellite, ,0,,
FENGYUN1CDEB,333,1999-01-01,14.472180946942109,2.343498214678235e-19,,,90.75043863105309,debris,satellite, ,0,,
FENGYUN1CDEB,334,1999-01-01,-30.56918966515245,2.314294925054855e-19,,,268.26083165094747,debris,satellite, ,0,,
FENGYUN1CDEB,335,1999-01-01,-80.13372328849495,2.340739483224151e-19,,,299.59342019990015,debris,satellite, ,0,,
FENGYUN1CDEB,336,1999-01-01,-73.79359196013898,2.341490467440025e-19,,,333.25846689446064,debris,satellite, ,0,,
FENGYUN1CDEB,337,1999-01-01,79.57472037415009,2.434183691216814e-19,,,18.1077716260056,debris,satellite, ,0,,
FENGYUN1CDEB,338,1999-01-01,79.36185038226151,2.382412063180392e-19,,,4.904738399342527,debris,satellite, ,0,,
FENGYUN1CDEB,339,1999-01-01,-50.378351027352,2.384919345501676e-19,,,33.976653623960054,debris,satellite, ,0,,
FENGYUN1CDEB,340,1999-01-01,2.297348814140601,2.3624347732980567e-19,,,50.971539535762155,debris,satellite, ,0,,
FENGYUN1CDEB,341,1999-01-01,3.7552053534746106,2.3454511935228565e-19,,,356.12016672903917,debris,satellite, ,0,,
FENGYUN1CDEB,342,1999-01-01,4.325688188518003,2.5111127525061304e-19,,,4.21884850661805,debris,satellite, ,0,,
FENGYUN1CDEB,343,1999-01-01,73.39511024273224,2.2817213747390433e-19,,,322.0775766360681,debris,satellite, ,0,,
FENGYUN1CDEB,344,1999-01-01,-18.41610906772194,2.3607706532100427e-19,,,249.7273695919069,debris,satellite, ,0,,
FENGYUN1CDEB,345,1999-01-01,-12.14701729976608,2.2393819041663294e-19,,,161.27950218866286,debris,satellite, ,0,,
FENGYUN1CDEB,346,1999-01-01,58.179528289072245,2.317973354676812e-19,,,90.58216503426287,debris,satellite, ,0,,
FENGYUN1CDEB,347,1999-01-01,-80.30533864115188,2.3657606164915977e-19,,,310.5908242657658,debris,satellite, ,0,,
FENGYUN1CDEB,348,1999-01-01,-11.429907980785027,2.320277571298575e-19,,,262.1724139880921,debris,satellite, ,0,,
FENGYUN1CDEB,349,1999-01-01,52.721774227177896,2.3494198120963754e-19,,,224.98176747974202,debris,satellite, ,0,,
FENGYUN1CDEB,350,1999-01-01,12.227258298523106,2.320515711424015e-19,,,70.09646305711746,debris,satellite, ,0,,
FENGYUN1CDEB,351,1999-01-01,-15.464601674891286,2.348432815704813e-19,,,53.30849751632547,debris,satellite, ,0,,
FENGYUN1CDEB,352,1999-01-01,-57.070422644871385,2.35543514054935e-19,,,242.57537855645182,debris,satellite, ,0,,
FENGYUN1CDEB,353,1999-01-01,-6.023045227009942,2.276839260289858e-19,,,256.31159356947563,debris,satellite, ,0,,
FENGYUN1CDEB,354,1999-01-01,76.78727344673761,2.4743352214460047e-19,,,298.7137414664868,debris,satellite, ,0,,
FENGYUN1CDEB,355,1999-01-01,-37.27523385201009,2.4408322383539536e-19,,,60.38216649640894,debris,satellite, ,0,,
FENGYUN1CDEB,356,1999-01-01,39.701605221397905,2.336643835245215e-19,,,200.7440138133297,debris,satellite, ,0,,
FENGYUN1CDEB,357,1999-01-01,-71.13935184075041,2.3970939810769484e-19,,,242.6876293877094,debris,satellite, ,0,,
FENGYUN1CDEB,358,1999-01-01,35.87614982403905,2.3868111132080634e-19,,,66.53197640566705,debris,satellite, ,0,,
FENGYUN1CDEB,359,1999-01-01,74.85456399076385,2.3420894019863003e-19,,,200.04430344654807,debris,satellite, ,0,,
FENGYUN1CDEB,360,1999-01-01,80.59886443299081,2.3546775220541807e-19,,,111.48900567367323,debris,satellite, ,0,,
FENGYUN1CDEB,361,1999-01-01,-62.24876324608885,2.341748208440101e-19,,,40.645452767737545,debris,satellite, ,0,,
FENGYUN1CDEB,362,1999-01-01,15.858591434835464,2.3513084877822326e-19,,,54.238866878234155,debris,satellite, ,0,,
FENGYUN1CDEB,363,1999-01-01,-25.11170636072184,2.266091427802396e-19,,,190.8865560245652,debris,satellite, ,0,,
FENGYUN1CDEB,364,1999-01-01,-14.655265904266367,2.3863604142599446e-19,,,84.20440651165946,debris,satellite, ,0,,
FENGYUN1CDEB,365,1999-01-01,60.51610170281773,2.330261493510523e-19,,,13.543121093077971,debris,satellite, ,0,,
FENGYUN1CDEB,366,1999-01-01,74.78630147786274,2.341343192704144e-19,,,113.05368551410193,debris,satellite, ,0,,
FENGYUN1CDEB,367,1999-01-01,-38.70242766502256,2.386251462142676e-19,,,90.21822652266012,debris,satellite, ,0,,
FENGYUN1CDEB,368,1999-01-01,34.876136044358354,2.298795962232923e-19,,,158.49906076225602,debris,satellite, ,0,,
FENGYUN1CDEB,369,1999-01-01,-67.13160349733715,2.353502593209917e-19,,,248.19642822801362,debris,satellite, ,0,,
FENGYUN1CDEB,370,1999-01-01,-16.65047859644452,2.3473264878456016e-19,,,237.89727482237592,debris,satellite, ,0,,
FENGYUN1CDEB,371,1999-01-01,26.019663379929433,2.325524609181575e-19,,,31.68091477707684,debris,satellite, ,0,,
FENGYUN1CDEB,372,1999-01-01,20.276940080566078,2.3011138399571237e-19,,,62.6079801571005,debris,satellite, ,0,,
FENGYUN1CDEB,373,1999-01-01,0.5094671468089216,2.3134095854302746e-19,,,10.451327110771244,debris,satellite, ,0,,
FENGYUN1CDEB,374,1999-01-01,22.660798665888876,2.3419053891260303e-19,,,293.78004935034335,debris,satellite, ,0,,
FENGYUN1CDEB,375,1999-01-01,-9.772112518576737,2.3450476206560013e-19,,,231.60520772826507,debris,satellite, ,0,,
FENGYUN1CDEB,376,1999-01-01,6.725562135680352,2.357234726807525e-19,,,56.27247014312933,debris,satellite, ,0,,
FENGYUN1CDEB,377,1999-01-01,-16.776399642092592,2.331874062471261e-19,,,49.90802405302772,debris,satellite, ,0,,
FENGYUN1CDEB,378,1999-01-01,20.294561245203727,2.3402165080309744e-19,,,63.421870240538226,debris,satellite, ,0,,
FENGYUN1CDEB,379,1999-01-01,-30.85127087606815,2.299050417075042e-19,,,89.68394614134596,debris,satellite, ,0,,
FENGYUN1CDEB,380,1999-01-01,-53.82677777214242,2.324648518730051e-19,,,39.83278353808979,debris,satellite, ,0,,
FENGYUN1CDEB,381,1999-01-01,-80.25184827491155,2.338526741733706e-19,,,345.54417777904524,debris,satellite, ,0,,
FENGYUN1CDEB,382,1999-01-01,-79.46154723537038,2.24001298921433e-19,,,318.39061104094816,debris,satellite, ,0,,
FENGYUN1CDEB,383,1999-01-01,14.92436024223926,2.358455971693448e-19,,,52.65639326544598,debris,satellite, ,0,,
FENGYUN1CDEB,384,1999-01-01,71.93194966719939,2.3510929366577326e-19,,,85.78351756931457,debris,satellite, ,0,,
FENGYUN1CDEB,385,1999-01-01,58.21347420043704,2.345044633211798e-19,,,216.27204450691502,debris,satellite, ,0,,
FENGYUN1CDEB,386,1999-01-01,43.77548332104588,2.3700304640740077e-19,,,227.41379235333164,debris,satellite, ,0,,
FENGYUN1CDEB,387,1999-01-01,-67.23908443470893,2.3464807381081585e-19,,,28.85507529143199,debris,satellite, ,0,,
FENGYUN1CDEB,388,1999-01-01,-32.451368278529465,2.343365189108476e-19,,,40.956430724690364,debris,satellite, ,0,,
FENGYUN1CDEB,389,1999-01-01,-74.49793941857679,2.3906344064576754e-19,,,40.09434062858715,debris,satellite, ,0,,
FENGYUN1CDEB,390,1999-01-01,41.73464113986055,2.350099669636163e-19,,,133.53114441415477,debris,satellite, ,0,,
FENGYUN1CDEB,391,1999-01-01,10.680943738955984,2.333464913269043e-19,,,265.6248984389561,debris,satellite, ,0,,
FENGYUN1CDEB,392,1999-01-01,-47.46217697927019,2.340998581708847e-19,,,237.4047296146756,debris,satellite, ,0,,
FENGYUN1CDEB,393,1999-01-01,-11.524393498424294,2.328498771452944e-19,,,266.7235933284412,debris,satellite, ,0,,
FENGYUN1CDEB,394,1999-01-01,23.48531012996957,2.341782686230794e-19,,,58.26816285495643,debris,satellite, ,0,,
FENGYUN1CDEB,395,1999-01-01,-76.23372811966334,2.3419263372588626e-19,,,268.866374162684,debris,satellite, ,0,,
FENGYUN1CDEB,396,1999-01-01,-15.935303641998413,2.344834913997508e-19,,,253.05442162794628,debris,satellite, ,0,,
FENGYUN1CDEB,397,1999-01-01,-5.343256572040053,2.316854265721893e-19,,,155.40632604497438,debris,satellite, ,0,,
FENGYUN1CDEB,398,1999-01-01,-37.1998702203591,2.324417938913647e-19,,,46.38992978252053,debris,satellite, ,0,,
FENGYUN1CDEB,399,1999-01-01,67.88593320620272,2.319298108476296e-19,,,172.85654872358882,debris,satellite, ,0,,
FENGYUN1CDEB,400,1999-01-01,6.522062448277298,2.364802173884716e-19,,,55.44702916357228,debris,satellite, ,0,,
FENGYUN1CDEB,401,1999-01-01,62.79885166169411,2.393124650466318e-19,,,72.3983120945511,debris,satellite, ,0,,
FENGYUN1CDEB,402,1999-01-01,70.95055148861348,2.328581282312492e-19,,,25.47811980342939,debris,satellite, ,0,,
FENGYUN1CDEB,403,1999-01-01,-74.61239640335418,2.354402016553069e-19,,,24.593378457289308,debris,satellite, ,0,,
FENGYUN1CDEB,404,1999-01-01,60.7208297601213,2.3555227537863555e-19,,,72.00662417948467,debris,satellite, ,0,,
FENGYUN1CDEB,405,1999-01-01,51.931896435179866,2.349784507654889e-19,,,235.55602866718982,debris,satellite, ,0,,
FENGYUN1CDEB,406,1999-01-01,-32.999566491071164,2.316218180479021e-19,,,9.460319807935491,debris,satellite, ,0,,
FENGYUN1CDEB,407,1999-01-01,74.13489053228929,2.349762910670881e-19,,,92.52220065725395,debris,satellite, ,0,,
