,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
61,61.0,,01/04/2018,15.562253049273627,89725503.34753373,0.0,,,219.07485095774302,,,1.6357214584097997e+18,1.2343064619420818e+18,,,star
25,25.0,,01/04/2018,19.8345087214222,134571263.86063194,0.0,,,221.3124181541811,,,1.6357214584097997e+18,1.2376348897979064e+18,,,star
61,61.0,,01/01/2016,21.000783367849575,92508158.92685226,0.0,6.152075335735978,-2.1066991875343497,219.6950746827047,,0.7472302,1.6357214584097997e+18,1.2409873394057777e+18,,4857.2627,star
28,28.0,,01/04/2018,16.981443180885975,64367951.62652587,0.0,8.306122225606178,0.8348994472287679,206.433215225722,,0.53476274,1.6357214584097997e+18,1.2444511789906412e+18,,3496.5,star
38,38.0,,01/04/2018,17.84208898621122,100549205.1719171,0.0,,,204.7583422672213,,,1.6357214584097997e+18,1.2477892962925087e+18,,,star
57,57.0,,01/04/2018,22.82542425832429,258821381.39581585,0.0,5.879554916408758,-4.6133201718100025,206.3493954903991,,0.8186758000000001,1.6357214584097997e+18,1.2513988512318932e+18,,4941.0,star
60,60.0,,01/04/2018,24.114248579839426,124647788.39260694,0.0,,,218.4793366110204,,,1.6357214584097997e+18,1.254868154015482e+18,,,star
56,56.0,,01/01/2007,26.04048800509121,99313064.45585424,0.0,0.5563039210751581,-7.856602327635138,210.804653185526,4.8335577147469975,10.793008,1.6357214584097997e+18,1.258526164776844e+18,,4635.8,star
37,37.0,,01/04/2018,21.810041806223712,425887525.2698252,0.0,,,226.7012611572002,,,1.6357214584097997e+18,1.2617835366935982e+18,,5284.2075,star
71,71.0,,01/04/2018,24.40476278035851,152914264.47279745,0.0,,,226.26174009954983,,,1.6357214584097997e+18,1.2645163685486876e+18,,,star
92,92.0,,01/04/2018,26.49486499044071,485415770.0871342,0.0,3.5896647871999567,-8.268778954406798,224.39907603974856,,1.9791069,1.6357214584097997e+18,1.2681808045817334e+18,,5384.25,star
86,86.0,,01/04/2018,28.066173667536216,24154547.50170874,0.0,,,231.86265486897588,,,1.6357214584097997e+18,1.271087775888121e+18,,,star
46,46.0,,01/04/2018,31.62335839534429,95344418.83249076,0.0,4.9952423532062165,-3.3291083602773544,233.10957809472907,,1.1456825000000002,1.6357214584097997e+18,1.2743056341051003e+18,,5120.0,star
98,98.0,,01/04/2018,32.54109651696022,357200899.30708885,0.0,,,233.12512617247532,,,1.6357214584097997e+18,1.277510332543044e+18,,,star
28,28.0,,01/04/2018,27.546889609202946,622201628.5557175,0.0,3.1874222174963,-9.21010783413922,216.84688084131832,,2.0046566,1.6357214584097997e+18,1.28053450491416e+18,,5869.0,star
12,12.0,,01/04/2018,29.23691110162096,182854166.04907697,0.0,,,216.08925129612945,,,1.6357214584097997e+18,1.2840368274057677e+18,,,star
76,76.0,,01/04/2018,33.00287693363165,657542136.8950589,0.0,2.859232259608294,-9.658260018013326,217.45361487899484,,1.9066552,1.6357214584097997e+18,1.2872994520671665e+18,,6490.3335,star
12,12.0,,01/04/2018,35.12491288506477,77713602.13038968,0.0,7.796341760553446,-0.08401777139300215,229.32315753063472,,0.5888666,1.6357214584097997e+18,1.2909528242649503e+18,,3747.0,star
6,6.0,,01/04/2018,36.679915337273066,118146899.89453717,0.0,6.579011005145575,-2.2109749814142567,221.78307926578285,,0.6296397,1.6357214584097997e+18,1.2943264695361966e+18,,4796.0,star
33,33.0,,01/04/2018,21.40994517874192,221911270.2079788,0.0,,,247.1382728542833,,,1.6357214584097997e+18,1.297555730894378e+18,,,star
52,52.0,,01/04/2018,24.44489297492796,301062766.764021,0.0,,,252.61847215612218,,,1.6357214584097997e+18,1.3000331410436383e+18,,,star
83,83.0,,01/04/2018,24.95909557061573,172664241.24721783,0.0,,,246.5933575122493,,,1.6357214584097997e+18,1.3023723133756846e+18,,,star
10,10.0,,01/04/2018,27.299240532474066,94616122.61296038,0.0,,,247.7231122752437,,,1.6357214584097997e+18,1.304728227492217e+18,,,star
51,51.0,,01/04/2018,27.01125786631407,596504403.0726367,0.0,,,253.80774340105447,,,1.6357214584097997e+18,1.30691594639452e+18,,5474.0,star
26,26.0,,01/04/2018,30.366882708762663,424053710.54001653,0.0,,,256.63558827851716,,,1.6357214584097997e+18,1.309272126796501e+18,,,star
54,54.0,,01/04/2018,30.261837939847695,187400005.462564,0.0,,,252.35636721348428,,,1.6357214584097997e+18,1.3113648066623304e+18,,,star
78,78.0,,01/04/2018,32.5156297519757,473992562.6321334,0.0,,,255.22835747175515,,,1.6357214584097997e+18,1.313529886791907e+18,,,star
42,42.0,,01/04/2018,27.05599431947671,219305260.6923445,0.0,,,240.3361723761,,,1.6357214584097997e+18,1.3163077986236396e+18,,,star
45,45.0,,01/04/2018,30.760839137556076,403830267.5218944,0.0,3.7385253947653885,-7.720343272748075,243.1314274375409,,1.708329,1.6357214584097997e+18,1.318937594214758e+18,,5600.0,star
98,98.0,,01/04/2018,31.772017956885986,156006330.0838083,0.0,,,238.0452859272221,,,1.6357214584097997e+18,1.3216541739131569e+18,,,star
25,25.0,,01/04/2018,31.336969683664307,346709329.8583199,0.0,2.9398092821442003,-8.18789269481918,247.91522673162208,,2.9433174,1.6357214584097997e+18,1.3242828699937649e+18,,5127.75,star
90,90.0,,01/04/2018,34.33649553611665,813772248.3088057,0.0,,,249.81967010803928,,,1.6357214584097997e+18,1.326651973954379e+18,,5799.0,star
3,3.0,,01/04/2018,35.355787216914436,359023782.91783684,0.0,3.8970198033326033,-7.306470623942538,247.09639504681613,,1.4567415,1.6357214584097997e+18,1.3292776420808517e+18,,5847.0,star
4,4.0,,01/04/2018,40.0852500493751,175078227.75765377,0.0,,,248.9604938235499,,,1.6357214584097997e+18,1.3319349898855158e+18,,,star
84,84.0,,01/04/2018,33.813383265308104,153757673.9676807,0.0,,,259.7745692722368,,,1.6357214584097997e+18,1.3341559303596554e+18,,,star
77,77.0,,01/04/2018,35.968636875220106,147715718.7640655,0.0,,,263.5037880047396,,,1.6357214584097997e+18,1.336145015613782e+18,,,star
69,69.0,,01/04/2018,34.7848368543171,47241104.86485726,0.0,,,257.1811401061565,,,1.6357214584097997e+18,1.338164303079015e+18,,,star
47,47.0,,01/04/2018,38.51921279553236,437157816.65189534,0.0,,,258.7910625809602,,,1.6357214584097997e+18,1.3403788569354547e+18,,,star
36,36.0,,01/04/2018,37.12427322025114,229674885.0800272,0.0,6.020193097873567,-4.213248774981375,263.41448338719766,,0.7558935,1.6357214584097997e+18,1.3424379372722476e+18,,4978.25,star
65,65.0,,01/04/2018,33.59108233023706,308655747.03370976,0.0,,,37.94683912617939,,,1.6357214584097997e+18,1.3451109144664154e+17,,,star
34,34.0,,01/04/2018,43.40991593146714,615141762.4909192,0.0,3.955930259168489,-8.416820138175254,268.182489137615,,1.4492136,1.6357214584097997e+18,1.3463505150399053e+18,,5783.185,star
38,38.0,,01/04/2018,43.19337819641614,264682093.03252852,0.0,,,263.14387394767107,,,1.6357214584097997e+18,1.348438040944071e+18,,,star
23,23.0,,01/04/2018,45.40990315705136,113237656.02688316,0.0,,,265.29898753935424,,,1.6357214584097997e+18,1.3503564439200138e+18,,,star
57,57.0,,01/04/2018,40.129605565604656,200463268.42219207,0.0,,,253.593965167546,,,1.6357214584097997e+18,1.3529900491474102e+18,,4357.6665,star
0,0.0,,01/04/2018,42.6330552534907,81445599.19973823,0.0,,,256.62094761207464,,,1.6357214584097997e+18,1.3550799158087183e+18,,,star
36,36.0,,01/04/2018,44.28821824504552,812845565.9136572,0.0,,,251.6928580178724,,,1.6357214584097997e+18,1.3577538894326057e+18,,,star
24,24.0,,01/04/2018,47.42463141989317,90901593.55476011,0.0,,,257.3399126443573,,,1.6357214584097997e+18,1.3599944235486075e+18,,,star
42,42.0,,01/04/2018,32.287100855218405,277051540.47621506,0.0,,,44.46476870790538,,,1.6357214584097997e+18,1.3638349102889869e+17,,,star
86,86.0,,01/04/2018,49.70894674293461,434165213.8621973,0.0,0.4013610964147931,-11.214788357806444,267.56191438439384,-67.38443089660414,10.22833,1.6357214584097997e+18,1.3643679028459556e+18,,4935.008,star
31,31.0,,01/04/2018,48.529931418798725,80257821.35226224,0.0,,,263.69213245919656,,,1.6357214584097997e+18,1.366865198695445e+18,,,star
1,1.0,,01/04/2018,53.17534796377871,172331967.51329598,0.0,,,267.97111070676186,,,1.6357214584097997e+18,1.368930734366121e+18,,,star
21,21.0,,01/04/2018,33.982435951349046,159421433.52816388,0.0,,,238.6349923200092,,,1.6357214584097997e+18,1.371667178290518e+18,,,star
67,67.0,,01/04/2018,35.79559990514129,165758296.75817904,0.0,5.071759070741823,-4.453491640967485,234.59422747183842,,0.9704241,1.6357214584097997e+18,1.3745061216089234e+18,,5466.0,star
72,72.0,,01/04/2018,39.730037881532674,99189386.54961544,0.0,,,234.52908750971764,,,1.6357214584097997e+18,1.3775018054626478e+18,,,star
26,26.0,,01/04/2018,40.84912671434597,245939191.76599887,0.0,,,245.50575133618545,,,1.6357214584097997e+18,1.3806299546987656e+18,,,star
78,78.0,,01/04/2018,36.46155343955089,147004124.80414024,0.0,,,48.57462369035222,,,1.6357214584097997e+18,1.3843923417591142e+17,,,star
27,27.0,,01/04/2018,36.16523184773792,267550755.73144805,0.0,,,46.99751567030573,,,1.6357214584097997e+18,1.3875695867713395e+17,,,star
17,17.0,,01/04/2018,40.60132379284838,272362010.8036024,0.0,,,231.6443881446419,,,1.6357214584097997e+18,1.3890554049274012e+18,,,star
81,81.0,,01/04/2018,40.519198020975324,545906293.3553356,0.0,,,226.2630984813236,,,1.6357214584097997e+18,1.3927566402399885e+18,,,star
85,85.0,,01/04/2018,46.218949580543786,66430662.89309699,0.0,,,229.8702752355693,,,1.6357214584097997e+18,1.3955307424372564e+18,,,star
69,69.0,,01/04/2018,46.72085708644696,95825356.74170262,0.0,,,242.17901863450336,,,1.6357214584097997e+18,1.398933176873455e+18,,,star
97,97.0,,01/04/2018,47.686350211479606,262740421.68192145,0.0,3.976276565127995,-6.549232231965581,232.95359346933728,,1.4229661,1.6357214584097997e+18,1.4018592908486423e+18,,5809.0,star
18,18.0,,01/04/2018,50.903416023349706,150051173.78640354,0.0,,,236.246515562434,,,1.6357214584097997e+18,1.4042935709360822e+18,,,star
16,16.0,,01/04/2018,46.29671294174875,312250259.9002647,0.0,,,248.79711253017345,,,1.6357214584097997e+18,1.4071242679179054e+18,,,star
76,76.0,,01/04/2018,45.72378552064615,217635849.09007332,0.0,,,245.6950556266269,,,1.6357214584097997e+18,1.4097191797830075e+18,,,star
40,40.0,,01/04/2018,50.76766012855726,1089112688.7712603,0.0,,,255.06944261711868,,,1.6357214584097997e+18,1.4125923797607393e+18,,5173.08,star
11,11.0,,01/04/2018,51.78489963862898,130782905.47417618,0.0,,,262.3664012903351,,,1.6357214584097997e+18,1.415153142341479e+18,,,star
86,86.0,,01/04/2018,55.12861308354845,211386101.24612564,0.0,5.298262663838079,-4.754993814327071,269.38389978489244,,0.83674777,1.6357214584097997e+18,1.4174237712928978e+18,,5587.31,star
71,71.0,,01/04/2018,55.322042882156325,128446459.53336646,0.0,3.943346771888298,-5.028138252151461,261.7739009350457,,1.4732282,1.6357214584097997e+18,1.4197278322678753e+18,,5752.5,star
70,70.0,,01/04/2018,58.54935093467533,198558538.9463248,0.0,4.602638485639252,-5.314678690977956,269.25190208722483,,1.2053233,1.6357214584097997e+18,1.421997670944622e+18,,5464.0,star
46,46.0,,01/04/2018,51.10621936038243,410171382.18253016,0.0,4.466548153125814,-7.0261529619778775,245.2505972964417,,1.1561815,1.6357214584097997e+18,1.4244462146201485e+18,,5756.5,star
8,8.0,,01/04/2018,38.690385563987824,257852557.80871668,0.0,,,46.3517746074627,,,1.6357214584097997e+18,1.4275485597110118e+17,,5218.5,star
88,88.0,,01/04/2018,56.19740819919407,122457218.63823028,0.0,,,244.6192949797454,,,1.6357214584097997e+18,1.42977203849077e+18,,,star
31,31.0,,01/04/2018,38.50567195260899,307684928.94530064,0.0,,,42.599781853842686,,,1.6357214584097997e+18,1.4334467523979558e+17,,5440.0,star
68,68.0,,01/04/2018,59.717442172196655,426718816.3179737,0.0,5.2784647902368125,-6.300118512153842,265.55821860187524,,1.1978512,1.6357214584097997e+18,1.4348666599781258e+18,,4691.14,star
13,13.0,,01/04/2018,60.52981894014554,583332455.4867482,0.0,,,260.6217989268845,,,1.6357214584097997e+18,1.4374143014349765e+18,,,star
98,98.0,,01/04/2018,64.00000930282268,90171893.59781772,0.0,,,269.6627092851264,,,1.6357214584097997e+18,1.4397378787418235e+18,,,star
61,61.0,,01/04/2018,22.172535736957354,155379524.79260135,0.0,3.933819378787645,-5.451023899761164,201.6059944698091,,1.4120655,1.6357214584097997e+18,1.442518165690769e+18,,5888.6665,star
69,69.0,,01/04/2018,22.807500737427038,170707590.9180271,0.0,5.245502797344372,-4.343635704183374,199.6516442920544,,0.94458085,1.6357214584097997e+18,1.445766019960125e+18,,5323.0,star
51,51.0,,01/04/2018,28.22970483748636,615118573.5247071,0.0,,,202.1641840899893,,,1.6357214584097997e+18,1.4497011677807278e+18,,,star
10,10.0,,01/04/2018,29.393825705380998,455553597.0912159,0.0,4.864757762439231,-6.855813972769786,211.85753704650824,,0.9519333,1.6357214584097997e+18,1.4530690449111514e+18,,5788.25,star
94,94.0,,01/04/2018,30.96920704709672,51430534.04116529,0.0,,,205.47001601389343,,,1.6357214584097997e+18,1.4564672187400845e+18,,,star
50,50.0,,01/04/2018,26.96747815722221,505602347.3786258,0.0,,,199.27190045348075,,,1.6357214584097997e+18,1.4598827485326162e+18,,,star
83,83.0,,01/04/2018,31.321495791947456,519867933.63062215,0.0,,,198.84147260985725,,,1.6357214584097997e+18,1.463468599548188e+18,,,star
3,3.0,,01/04/2018,32.69354955919167,182841917.4291472,0.0,,,199.1776659671336,,,1.6357214584097997e+18,1.4666789716392397e+18,,,star
71,71.0,,01/04/2018,24.227761618936924,614633717.0814322,0.0,,,72.18293266044036,,,1.6357214584097997e+18,1.4708974498622848e+17,,,star
59,59.0,,01/04/2018,35.224273273157124,655565803.1648803,0.0,,,198.33166130622644,,,1.6357214584097997e+18,1.473915888453931e+18,,,star
28,28.0,,01/04/2018,31.33830822461589,242907338.73950484,0.0,2.5575072716835017,-7.797570242197843,214.720155115524,-2.965682116519305,3.6537669,1.6357214584097997e+18,1.4773764982220275e+18,,5025.8,star
25,25.0,,01/04/2018,36.779887411298546,404529568.55080205,0.0,0.4558188918868291,-11.006806798678157,217.8835012442593,-57.03766459836225,10.329957,1.6357214584097997e+18,1.4805434997315195e+18,,4849.48,star
46,46.0,,01/04/2018,37.38801308710896,237769314.491726,0.0,5.240064552671031,-5.068588809857394,213.5672825658641,,0.76487935,1.6357214584097997e+18,1.4843759892458796e+18,,5922.75,star
29,29.0,,01/04/2018,38.61338377581769,79213463.97326486,0.0,,,216.96728623315516,,,1.6357214584097997e+18,1.4876732141626358e+18,,,star
7,7.0,,01/04/2018,38.94705033217753,450023913.0775997,0.0,3.932822359051024,-7.76122993331283,216.32061081517242,,1.3024998,1.6357214584097997e+18,1.4907104475314478e+18,,6132.75,star
95,95.0,,01/04/2018,44.58332990721046,236874553.30144083,0.0,,,217.77484139747932,,,1.6357214584097997e+18,1.4941870990027932e+18,,,star
53,53.0,,01/04/2018,40.862627196187184,111926618.52912644,0.0,6.570891490200832,-2.101649760291755,212.35828954526943,,0.5651724,1.6357214584097997e+18,1.4980430218579072e+18,,5071.62,star
